category,title,upc,price_incl_tax,price_excl_tax,tax,rating,availability,stock_count,num_reviews,product_url,image_url,image_status,image_path,image_bytes
Science,Tipping Point for Planet Earth: How Close Are We to the Edge?,148715df5a02ea5e,37.55,37.55,0.0,1,In stock (12 available),12,0,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,https://books.toscrape.com/media/cache/8e/cb/8ecbec21e76445ee83229a439e22aeaa.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\tipping-point-for-planet-earth-how-close-are-we-to-the-edge_17d667ad.jpg,26416
Science,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",ca74f2e3c35a3e77,55.91,55.91,0.0,1,In stock (9 available),9,0,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,https://books.toscrape.com/media/cache/b2/5a/b25a722c3bab8b311454bc251a75334a.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-fabric-of-the-cosmos-space-time-and-the-texture-of-reali_0f5978c1.jpg,25367
Science,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,0c11e2d068768dbb,28.41,28.41,0.0,1,In stock (8 available),8,0,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,https://books.toscrape.com/media/cache/29/5c/295ca7f5981786e8b2c6616d10158808.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other_38daae37.jpg,41770
Science,The Origin of Species,0345872b14f9e774,10.01,10.01,0.0,4,In stock (7 available),7,0,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,https://books.toscrape.com/media/cache/d5/45/d54527d34174d5dd7eaeaaffdfcb3c5c.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-origin-of-species_99b74435.jpg,31755
Science,The Grand Design,3213b1f13f5f0f7c,13.76,13.76,0.0,3,In stock (5 available),5,0,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,https://books.toscrape.com/media/cache/9b/69/9b696c2064d6ee387774b6121bb4be91.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-grand-design_af05fd02.jpg,49467
Science,Peak: Secrets from the New Science of Expertise,6036239d2ab349b7,16.28,16.28,0.0,2,In stock (5 available),5,0,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,https://books.toscrape.com/media/cache/7c/04/7c04c7a92b5ba83361eba81fa364a2ca.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\peak-secrets-from-the-new-science-of-expertise_226ba594.jpg,22765
Science,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",c6bf14cb901c63ac,13.03,13.03,0.0,4,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,https://books.toscrape.com/media/cache/5e/db/5edba3f8d50df6306bc5aa3f2516bd0c.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-elegant-universe-superstrings-hidden-dimensions-and-the_7b68c2dc.jpg,31638
Science,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",63c0826ef59eae66,57.35,57.35,0.0,5,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,https://books.toscrape.com/media/cache/47/cd/47cd27d1ae8935f974541829eea328f2.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-disappearing-spoon-and-other-true-tales-of-madness-love_fa52acfd.jpg,69452
Science,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",61002f3b7ba5d780,25.83,25.83,0.0,2,In stock (3 available),3,0,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,https://books.toscrape.com/media/cache/a5/50/a550edf8668b36d52d37080a804944ab.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\surely-you-re-joking-mr-feynman-adventures-of-a-curious-char_59c736f9.jpg,40961
Science,Seven Brief Lessons on Physics,281a244ce1954711,30.6,30.6,0.0,4,In stock (3 available),3,0,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,https://books.toscrape.com/media/cache/ae/f9/aef933758e39ba5e4327b2152478bb1a.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\seven-brief-lessons-on-physics_30a4bf0f.jpg,52387
Science,The Selfish Gene,6f2c0a9adbb2bca9,29.45,29.45,0.0,1,In stock (1 available),1,0,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,https://books.toscrape.com/media/cache/d7/63/d763b806d6f0fb6580f16d08e00bdba6.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\science\the-selfish-gene_776771c2.jpg,36700
Travel,It's Only the Himalayas,a22124811bfa8350,45.17,45.17,0.0,2,In stock (19 available),19,0,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,https://books.toscrape.com/media/cache/6d/41/6d418a73cc7d4ecfd75ca11d854041db.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\it-s-only-the-himalayas_fae52854.jpg,51619
Travel,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,ce60436f52c5ee68,49.43,49.43,0.0,4,In stock (15 available),15,0,https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,https://books.toscrape.com/media/cache/fe/8a/fe8af6ceec7718986380c0fde9b3b34f.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\full-moon-over-noah-s-ark-an-odyssey-to-mount-ararat-and-bey_8165df2c.jpg,36555
Travel,See America: A Celebration of Our National Parks & Treasured Sites,f9705c362f070608,48.87,48.87,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,https://books.toscrape.com/media/cache/c7/1a/c71a85dbf8c2dbc75cb271026618477c.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\see-america-a-celebration-of-our-national-parks-treasured-si_00c0c55b.jpg,40131
Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,1809259a5a5f1d8d,36.94,36.94,0.0,2,In stock (8 available),8,0,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,https://books.toscrape.com/media/cache/ca/30/ca30b1afe1e76ce7ba1db8176d398e53.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\vagabonding-an-uncommon-guide-to-the-art-of-long-term-world_2feeae12.jpg,33292
Travel,Under the Tuscan Sun,a94350ee74deaa07,37.33,37.33,0.0,3,In stock (7 available),7,0,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,https://books.toscrape.com/media/cache/45/21/4521c581ba727f5c835e34860cbf53e5.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\under-the-tuscan-sun_3f866291.jpg,59330
Travel,A Summer In Europe,cc1936a9f4e93477,44.34,44.34,0.0,2,In stock (7 available),7,0,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,https://books.toscrape.com/media/cache/6c/e3/6ce3003931701c7a3fd5354917538ea9.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\a-summer-in-europe_7172641a.jpg,45263
Travel,The Great Railway Bazaar,48736df57e7bec9f,30.54,30.54,0.0,1,In stock (6 available),6,0,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,https://books.toscrape.com/media/cache/d5/82/d582f6b0261c2842330e893962276295.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\the-great-railway-bazaar_8ec3c55c.jpg,41537
Travel,A Year in Provence (Provence #1),9e60929f521fa280,56.88,56.88,0.0,4,In stock (6 available),6,0,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,https://books.toscrape.com/media/cache/8b/81/8b81cd9b2c8f89a12099a80bed1c4911.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\a-year-in-provence-provence-1_d50ebc36.jpg,48059
Travel,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),366a236aa1ea6f07,23.21,23.21,0.0,1,In stock (3 available),3,0,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,https://books.toscrape.com/media/cache/26/f5/26f5d20239a45046e756c6d09611b3ea.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\the-road-to-little-dribbling-adventures-of-an-american-in-br_b5902f84.jpg,46460
Travel,Neither Here nor There: Travels in Europe,747cf7fca2ccdbd4,38.95,38.95,0.0,3,In stock (3 available),3,0,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,https://books.toscrape.com/media/cache/c9/9a/c99a7a05537cd842eb4db83d537e3a4d.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\neither-here-nor-there-travels-in-europe_674c9fc5.jpg,43036
Travel,"1,000 Places to See Before You Die",228ba5e7577e1d49,26.08,26.08,0.0,5,In stock (1 available),1,0,https://books.toscrape.com/catalogue/1000-places-to-see-before-you-die_1/index.html,https://books.toscrape.com/media/cache/9e/10/9e106f81f65b293e488718a4f54a6a3f.jpg,skipped,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task1\images\travel\1-000-places-to-see-before-you-die_6a8083f5.jpg,53830
